id,name,brand,image_url,annual_fee1,annual_fee2,record,type,,
1976,NH올원 시럽카드,NH농협카드,https://api.card-gorilla.com:8080/storage/card/1976/card_img/22022/1976card.png,8000,10000,20,VISA,,
1977,SB 팝 체크카드,SBI저축은행,https://api.card-gorilla.com:8080/storage/card/1977/card_img/22021/1977card.png,0,0,0,BC,,
1978,NH올원 시럽체크카드,NH농협카드,https://api.card-gorilla.com:8080/storage/card/1978/card_img/22020/1978card.png,0,0,20,VISA,,
1979,SB 팝 플러스 체크카드,SBI저축은행,https://api.card-gorilla.com:8080/storage/card/1979/card_img/22019/1979card.png,0,0,0,BC,,
1980,LG전자 베스트렌탈 우리카드,우리카드,https://api.card-gorilla.com:8080/storage/card/1980/card_img/22018/1980card.png,12000,15000,30,BC,,
1981,SK매직 우리카드,우리카드,https://api.card-gorilla.com:8080/storage/card/1981/card_img/22017/1981card.png,12000,15000,29,BC,,
1982,NEW 코웨이 우리카드,우리카드,https://api.card-gorilla.com:8080/storage/card/1982/card_img/22016/1982card.png,12000,15000,30,BC,,
1983,Save&Safe(세이브앤세이프)카드(비씨),NH농협카드,https://api.card-gorilla.com:8080/storage/card/1983/card_img/22015/1983card.png,0,0,20,BC,,
1984,동양생명 우리카드,우리카드,https://api.card-gorilla.com:8080/storage/card/1984/card_img/22014/1984card.png,12000,15000,30,BC,,
1985,내가그린카드,SBI저축은행,https://api.card-gorilla.com:8080/storage/card/1985/card_img/22013/1985card.png,0,0,20,BC,,
1986,SK매직 슬림할부 우리카드,우리카드,https://api.card-gorilla.com:8080/storage/card/1986/card_img/22012/1986card.png,10000,15000,30,BC,,
1987,롯데마트 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/1987/card_img/22011/1987card.png,10000,15000,20,VISA,,
1988,함께그린카드,SBI저축은행,https://api.card-gorilla.com:8080/storage/card/1988/card_img/22010/1988card.png,0,0,0,BC,,
1989,예다함 우리카드,우리카드,https://api.card-gorilla.com:8080/storage/card/1989/card_img/22009/1989card.png,10000,12000,0,Mastercard,,
1990,엉 카드,우리카드,https://api.card-gorilla.com:8080/storage/card/1990/card_img/22008/1990card.png,10000,12000,30,BC,,
1991,BeV Ⅸ 토탈마일 카드,KB국민카드,https://api.card-gorilla.com:8080/storage/card/1991/card_img/22007/1991card.png,1000000,0,0,VISA,,
1992,청호나이스우리카드,우리카드,https://api.card-gorilla.com:8080/storage/card/1992/card_img/22006/1992card.png,12000,15000,30,BC,,
1993,롯데백화점 AVENUEL 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/1993/card_img/22005/1993card.png,50000,50000,50,Mastercard,,
1994,BS렌탈 우리카드,우리카드,https://api.card-gorilla.com:8080/storage/card/1994/card_img/22004/1994card.png,10000,0,30,Mastercard,,
1997,프리드라이프 우리카드,우리카드,https://api.card-gorilla.com:8080/storage/card/1997/card_img/22001/1997card.png,10000,0,30,Mastercard,,
1998,NH올원 NH저축은행카드,NH농협카드,https://api.card-gorilla.com:8080/storage/card/1998/card_img/22000/1998card.png,8000,10000,0,Mastercard,,
1999,바디프랜드 Slim(슬림)할부 우리카드,우리카드,https://api.card-gorilla.com:8080/storage/card/1999/card_img/21999/1999card.png,10000,0,30,VISA,,
2000,롯데백화점 CLUB L 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2000/card_img/21998/2000card.png,50000,50000,50,Mastercard,,
2001,꿀카드,MG새마을금고,https://api.card-gorilla.com:8080/storage/card/2001/card_img/21997/2001card.png,0,0,0,VISA,,
2002,DB손해보험 다이렉트 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2002/card_img/21996/2002card.jpg,5000,10000,30,Mastercard,,
2003,E-POINT 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2003/card_img/21995/2003card.jpg,15000,15000,0,Mastercard,,
2004,스마트 U 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2004/card_img/21994/2004card.png,9000,10000,30,AMEX,,
2005,GS&POINT 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2005/card_img/21993/2005card.gif,15000,15000,40,Mastercard,,
2006,청호나이스 Slim할부 우리카드,우리카드,https://api.card-gorilla.com:8080/storage/card/2006/card_img/21992/2006card.png,10000,0,30,VISA,,
2008,스마트리빙 코웨이 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2008/card_img/21990/2008card.jpg,12000,15000,30,Mastercard,,
2009,I LOVE SEOUL 관리공단 나눔 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2009/card_img/21989/2009card.jpg,10000,15000,40,VISA,,
2010,SKYPASS카드(비씨),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2010/card_img/21988/2010card.png,5000,0,0,VISA,,
2012,NH올원 NH투자증권체크카드,NH농협카드,https://api.card-gorilla.com:8080/storage/card/2012/card_img/21986/2012card.png,0,0,0,Mastercard,,
2013,I♥Busan 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2013/card_img/21985/2013card.png,10000,10000,30,VISA,,
2014,NH올원 NH투자증권카드,NH농협카드,https://api.card-gorilla.com:8080/storage/card/2014/card_img/21984/2014card.png,8000,10000,0,Mastercard,,
2015,TITANIUM(티타늄)카드(POINT),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2015/card_img/21983/2015card.png,20000,0,30,Mastercard,,
2016,Jin Air - 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2016/card_img/21982/2016card.jpg,5000,6000,30,JCB,,
2017,TITANIUM(티타늄)카드(SKYPASS),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2017/card_img/21981/2017card.png,30000,0,30,Mastercard,,
2018,이가자헤어비스 롯데포인트플러스 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2018/card_img/21980/2018card.jpg,5000,7000,0,VISA,,
2019,NH올원 Rental&넥센타이어카드,NH농협카드,https://api.card-gorilla.com:8080/storage/card/2019/card_img/21979/2019card.png,10000,12000,30,Mastercard,,
2020,KT GiGA APT 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2020/card_img/21978/2020card.jpg,15000,20000,0,Mastercard,,
2021,NH올원 Rental&바디프랜드카드,NH농협카드,https://api.card-gorilla.com:8080/storage/card/2021/card_img/21977/2021card.png,12000,14000,30,Mastercard,,
2023,NH올원 Rental&코웨이카드,NH농협카드,https://api.card-gorilla.com:8080/storage/card/2023/card_img/21975/2023card.png,10000,12000,0,Mastercard,,
2026,카카오페이 체크카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2026/card_img/21972/2026card.png,0,0,20,BC,,
2027,IBK-Syrup카드[체크],IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2027/card_img/21971/2027card.png,0,0,30,UnionPay,,
2028,LOCA in BUSAN,롯데카드,https://api.card-gorilla.com:8080/storage/card/2028/card_img/21970/2028card.png,20000,20000,150,Mastercard,,
2029,이베이옥션 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2029/card_img/21969/2029card.jpg,10000,0,0,VISA,,
2030,LOCA MONEY 비즈니스 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2030/card_img/21968/2030card.png,20000,20000,0,Mastercard,,
2031,에스케이(SK) 주유전용 기업카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2031/card_img/21967/2031card.jpg,0,0,0,BC,,
2032,주유전용 기업카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2032/card_img/21966/2032card.png,0,0,0,BC,,
2033,공공기관 클린카드 코퍼레이트,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2033/card_img/21965/2033card.jpg,0,0,0,VISA,,
2034,롯데 Best Drive 포인트플러스카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2034/card_img/21964/2034card.jpg,5000,10000,0,VISA,,
2035,IBK hi-pass&oil카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2035/card_img/21963/2035card.png,2000,0,0,BC,,
2036,NH올원 Shopping&AMOREPACIFIC카드,NH농협카드,https://api.card-gorilla.com:8080/storage/card/2036/card_img/21962/2036card.png,10000,12000,30,Mastercard,,
2037,이유다이렉트 롯데포인트플러스카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2037/card_img/21961/2037card.jpg,5000,5000,0,VISA,,
2038,동반성공카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2038/card_img/21960/2038card.png,5000,0,50,VISA,,
2040,NH올원 Shopping&INTERPARK카드,NH농협카드,https://api.card-gorilla.com:8080/storage/card/2040/card_img/21958/2040card.png,8000,10000,0,Mastercard,,
2041,NH올원 Shopping&TLC카드,NH농협카드,https://api.card-gorilla.com:8080/storage/card/2041/card_img/21957/2041card.png,13000,15000,30,Mastercard,,
2042,Oh!Point 더블체크카드(비씨),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2042/card_img/21956/2042card.png,0,0,0,BC,,
2044,롯데 Two in One 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2044/card_img/21955/2044card.png,10000,15000,60,Mastercard,,
2045,인스니즈 롯데 포인트플러스 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2045/card_img/21954/2045card.jpg,5000,5000,0,VISA,,
2047,일상의 기쁨 (주)자란다 제휴카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2047/card_img/21952/2047card.jpg,0,0,30,Mastercard,,
2048,나의알파 국민연금안심 체크카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2048/card_img/21951/2048card.jpg,0,0,0,BC,,
2049,롯데렌터카 AUTO 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2049/card_img/21950/2049card.jpg,10000,12000,0,Mastercard,,
2050,한세대학교 나의알파 체크(TOP 포인트),IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2050/card_img/21949/2050card.png,0,0,20,BC,,
2051,나의알파 체크카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2051/card_img/21948/2051card.jpg,0,0,20,BC,,
2052,나의 알파 행복지킴이 체크카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2052/card_img/21947/2052card.jpg,0,0,0,BC,,
2053,롯데백화점 LENITH 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2053/card_img/21946/2053card.png,50000,50000,50,Mastercard,,
2054,PLATINUM(플래티늄)카드(MULTI),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2054/card_img/21945/2054card.png,120000,0,30,VISA,,
2055,THE Fine 플래티늄 카드(대한항공),IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2055/card_img/21944/2055card.jpg,130000,0,0,VISA,,
2056,THE Fine 플래티늄 카드(아시아나클럽),IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2056/card_img/21943/2056card.jpg,130000,0,0,VISA,,
2057,Business Sky 기업카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2057/card_img/21942/2057card.jpg,0,0,0,VISA,,
2058,참! 좋은 다이소카드(체크),IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2058/card_img/21941/2058card.png,0,0,20,UnionPay,,
2059,롯데아울렛 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2059/card_img/21940/2059card.png,10000,15000,0,VISA,,
2061,AK IBK체크카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2061/card_img/21938/2061card.png,0,0,30,UnionPay,,
2063,PLATINUM(플래티늄)카드(Asiana Club),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2063/card_img/21936/2063card.png,130000,0,30,VISA,,
2064,Premium Top(프리미엄탑)카드(비씨),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2064/card_img/21935/2064card.png,3000,5000,30,VISA,,
2066,"""안녕""카드(체크)",IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2066/card_img/21933/2066card.png,0,0,20,BC,,
2068,공무원연금카드(재직)(비씨),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2068/card_img/21931/2068card.png,3000,5000,20,BC,,
2069,반디앤루니스 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2069/card_img/21930/2069card.jpg,5000,10000,0,VISA,,
2088,롯데교통카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2088/card_img/21912/2088card.png,5000,5000,30,VISA,,
2089,글로벌 페이(블루) 체크카드,하나카드,https://api.card-gorilla.com:8080/storage/card/2089/card_img/21911/2089card.png,0,0,0,AMEX,,
2090,신한카드 The PREMIER GOLD EDITION (스카이패스),신한카드,https://api.card-gorilla.com:8080/storage/card/2090/card_img/21910/2090card.png,1900000,0,0,VISA,,
2092,다원 체크카드,MG새마을금고,https://api.card-gorilla.com:8080/storage/card/2092/card_img/21908/2092card.png,0,0,10,VISA,,
2093,L.CLASS L60 (스카이패스형),롯데카드,https://api.card-gorilla.com:8080/storage/card/2093/card_img/21907/2093card.png,595000,600000,0,Mastercard,,
2097,신한카드 The PREMIER GOLD EDITION (아시아나클럽),신한카드,https://api.card-gorilla.com:8080/storage/card/2097/card_img/21903/2097card.png,1900000,0,0,VISA,,
2098,공무원연금카드(퇴직)(비씨),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2098/card_img/21902/2098card.png,3000,5000,20,BC,,
2099,에코마일리지카드(비씨),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2099/card_img/21901/2099card.png,6000,8000,30,BC,,
2100,New 경기 i-PLUS카드(신용),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2100/card_img/21900/2100card.png,7000,9000,30,VISA,,
2101,경남 아이다누리카드(신용),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2101/card_img/21899/2101card.png,7000,9000,30,VISA,,
2102,경남 아이다누리카드(체크),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2102/card_img/21898/2102card.png,0,0,0,UnionPay,,
2103,인천New아이모아카드(신용),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2103/card_img/21897/2103card.png,7000,9000,30,VISA,,
2104,L.CLASS L60 (L.POINT형),롯데카드,https://api.card-gorilla.com:8080/storage/card/2104/card_img/21896/2104card.png,595000,600000,0,Mastercard,,
2105,롯데면세점 롯데 아멕스 골드 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2105/card_img/21895/2105card.jpg,10000,0,0,AMEX,,
2106,L.CLASS L60 (아시아나클럽형),롯데카드,https://api.card-gorilla.com:8080/storage/card/2106/card_img/21890/2106card.png,595000,600000,0,Mastercard,,
2107,인천New아이모아카드(체크),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2107/card_img/21891/2107card.png,0,0,30,UnionPay,,
2108,인스니즈 롯데하이패스카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2108/card_img/21892/2108card.jpg,7000,0,0,AMEX,,
2109,롯데닷컴 Smart PLUS 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2109/card_img/21893/2109card.jpg,10000,12000,20,VISA,,
2110,롯데 플래티넘 법인카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2110/card_img/21894/2110card.png,100000,0,0,VISA,,
2111,New제주아이사랑행복카드(신용),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2111/card_img/21886/2111card.png,7000,9000,30,VISA,,
2112,New제주아이사랑행복카드(체크),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2112/card_img/21885/2112card.png,0,0,0,UnionPay,,
2113,인터파크 롯데포인트플러스 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2113/card_img/21884/2113card.jpg,5000,0,0,VISA,,
2115,일동후디스 롯데 아이랑카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2115/card_img/21882/2115card.jpg,15000,0,0,VISA,,
2116,일동후디스 롯데 포인트플러스 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2116/card_img/21881/2116card.jpg,5000,0,0,Mastercard,,
2117,롯데 SKYPASS 플래티넘 법인카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2117/card_img/21880/2117card.png,120000,0,0,VISA,,
2118,아시아나 마일리지카드,제주은행,https://api.card-gorilla.com:8080/storage/card/2118/card_img/21879/2118card.jpg,15000,0,0,VISA,,
2119,롯데 아시아나클럽 플래티넘 법인카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2119/card_img/21878/2119card.png,120000,0,0,VISA,,
2120,자유투어 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2120/card_img/21877/2120card.jpg,5000,0,0,VISA,,
2121,자이언츠 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2121/card_img/21876/2121card.jpg,5000,0,0,Mastercard,,
2122,J드라이빙카드,제주은행,https://api.card-gorilla.com:8080/storage/card/2122/card_img/22725/2122card.png,13000,15000,30,VISA,,
2123,재미나라 맘&데디 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2123/card_img/22723/2123card.jpg,7000,0,0,VISA,,
2124,강원 청년 카드(채움),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2124/card_img/21860/2124card.png,0,0,0,Mastercard,,
2125,삼성화재 다이렉트 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2125/card_img/21861/2125card.jpg,10000,15000,0,Mastercard,,
2126,경남 청년드림카드,NH농협카드,https://api.card-gorilla.com:8080/storage/card/2126/card_img/21862/2126card.png,0,0,0,VISA,,
2128,ON PLATINUM카드(스카이패스),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2128/card_img/21863/2128card.png,128000,130000,0,Mastercard,,
2129,세계자연유산 I♡Jeju 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2129/card_img/21864/2129card.jpg,10000,10000,30,VISA,,
2130,ON PLATINUM카드(아시아나클럽),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2130/card_img/21865/2130card.png,128000,130000,0,VISA,,
2131,ON PLATINUM카드(포인트),NH농협카드,https://api.card-gorilla.com:8080/storage/card/2131/card_img/21866/2131card.png,118000,120000,0,VISA,,
2132,제주 삼다수카드(신용),제주은행,https://api.card-gorilla.com:8080/storage/card/2132/card_img/21867/2132card.png,13000,15000,30,VISA,,
2133,롯데 하이마트 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2133/card_img/21868/2133card.jpg,17000,20000,30,VISA,,
2135,롯데 트래블 패스 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2135/card_img/21869/2135card.jpg,15000,15000,0,AMEX,,
2136,롯데 캐시비 플러스카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2136/card_img/21870/2136card.png,5000,7000,30,VISA,,
2137,전북방송-롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2137/card_img/21871/2137card.gif,5000,0,30,VISA,,
2138,롯데 Smart Consumer 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2138/card_img/21872/2138card.png,9000,10000,50,Mastercard,,
2141,쇼퍼홀릭 롯데홈쇼핑 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2141/card_img/21875/2141card.jpg,10000,10000,0,UnionPay,,
2142,쉐보레 오토 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2142/card_img/21824/2142card.jpg,5000,15000,0,VISA,,
2144,쌍용자동차 AUTO 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2144/card_img/21826/2144card.jpg,5000,10000,0,Mastercard,,
2145,에이스침대 스페셜 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2145/card_img/21827/2145card.jpg,15000,15000,30,Mastercard,,
2146,웅진씽크빅 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2146/card_img/21828/2146card.png,15000,20000,30,Mastercard,,
2147,위클리 VISA 롯데체크카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2147/card_img/21829/2147card.jpg,0,0,0,VISA,,
2148,KCTV알뜰카드,제주은행,https://api.card-gorilla.com:8080/storage/card/2148/card_img/21830/2148card.gif,5000,0,30,BC,,
2149,이랜드리테일 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2149/card_img/21831/2149card.png,10000,15000,0,Mastercard,,
2152,지금샵 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2152/card_img/21834/2152card.jpg,5000,10000,0,VISA,,
2153,제주교통복지카드,제주은행,https://api.card-gorilla.com:8080/storage/card/2153/card_img/21835/2153card.gif,5000,0,0,BC,,
2155,캐시백 플러스 카드(백화점+마트),롯데카드,https://api.card-gorilla.com:8080/storage/card/2155/card_img/21837/2155card.png,10000,15000,0,VISA,,
2156,용인시민카드(체크),IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2156/card_img/21838/2156card.png,0,0,20,VISA,,
2157,전자랜드 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2157/card_img/21839/2157card.png,10000,0,20,Mastercard,,
2158,정원 e샵 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2158/card_img/21840/2158card.gif,5000,0,30,VISA,,
2161,IBK 나의알파에듀카드,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/2161/card_img/21843/2161card.jpg,5000,5000,20,BC,,
2162,제주항공 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2162/card_img/21844/2162card.jpg,5000,0,30,JCB,,
2163,롯데 VEEX 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2163/card_img/21845/2163card.png,9000,10000,30,VISA,,
2164,종가푸드샵 DC플러스카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2164/card_img/21846/2164card.jpg,10000,0,20,VISA,,
2165,제주삼다수 체크카드,제주은행,https://api.card-gorilla.com:8080/storage/card/2165/card_img/21822/2165card.png,0,0,20,BC,,
2166,쥬비스 롯데포인트 플러스 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2166/card_img/21821/2166card.jpg,5000,0,0,VISA,,
2168,청호나이스 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2168/card_img/21819/2168card.jpg,5000,0,0,Mastercard,,
2169,롯데 메가포인트 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2169/card_img/21818/2169card.jpg,15000,0,0,Mastercard,,
2171,인피니트 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2171/card_img/21816/2171card.png,1000000,0,0,VISA,,
2173,국민행복체크카드,제주은행,https://api.card-gorilla.com:8080/storage/card/2173/card_img/21787/2173card.gif,0,0,30,BC,,
2175,SK OIL&LPG 카드,전북은행,https://api.card-gorilla.com:8080/storage/card/2175/card_img/21789/2175card.png,10000,15000,30,BC,,
2176,내사랑 전주 카드,전북은행,https://api.card-gorilla.com:8080/storage/card/2176/card_img/21790/2176card.png,9000,10000,0,BC,,
2177,1st Link On 카드,전북은행,https://api.card-gorilla.com:8080/storage/card/2177/card_img/21791/2177card.png,19000,20000,50,BC,,
2182,롯데 모바일 플러스 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2182/card_img/21796/2182card.png,10000,0,0,VISA,,
2186,롯데 비즈니스 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2186/card_img/21800/2186card.png,8000,10000,50,VISA,,
2190,해피포인트 체크카드,전북은행,https://api.card-gorilla.com:8080/storage/card/2190/card_img/21804/2190card.png,0,0,0,Mastercard,,
2193,유안타 CMA+ 체크카드,유안타증권,https://api.card-gorilla.com:8080/storage/card/2193/card_img/21807/2193card.png,0,0,10,BC,,
2195,Kia Members 신용카드 Edition2,현대카드,https://api.card-gorilla.com:8080/storage/card/2195/card_img/21809/2195card.png,30000,30000,0,VISA,,
2196,Kia Members 전기차 신용카드,현대카드,https://api.card-gorilla.com:8080/storage/card/2196/card_img/21810/2196card.png,30000,30000,50,VISA,,
2198,캐롯손해보험-현대카드M Edition3,현대카드,https://api.card-gorilla.com:8080/storage/card/2198/card_img/21812/2198card.png,30000,30000,50,VISA,,
2199,산림조합-현대카드M(청구할인형),현대카드,https://api.card-gorilla.com:8080/storage/card/2199/card_img/21813/2199card.png,10000,10000,0,BC,,
2207,롯데 엔크린 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2207/card_img/21778/2207card.jpg,10000,0,30,VISA,,
2211,케이뱅크 SIMPLE 카드,케이뱅크,https://api.card-gorilla.com:8080/storage/card/2211/card_img/21774/2211card.png,10000,12000,0,VISA,,
2226,카카오뱅크 롯데카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2226/card_img/21355/2226card.png,15000,15000,0,VISA,,
2227,영리한 PLUS 체크카드,우체국,https://api.card-gorilla.com:8080/storage/card/2227/card_img/21354/2227card.png,0,0,30,Mastercard,,
2229,LOCA LIKIT - New York Blue,롯데카드,https://api.card-gorilla.com:8080/storage/card/2229/card_img/21352/2229card.png,10000,10000,40,Mastercard,,
2230,LOCA 100 Life,롯데카드,https://api.card-gorilla.com:8080/storage/card/2230/card_img/21351/2230card.png,20000,20000,75,Mastercard,,
2231,신한카드 Puzzle,신한카드,https://api.card-gorilla.com:8080/storage/card/2231/card_img/21350/2231card.png,15000,18000,0,Mastercard,,
2232,1Q Daily+[40주년 에디션],하나카드,https://api.card-gorilla.com:8080/storage/card/2232/card_img/20931/2232card.png,10000,10000,0,VISA,,
2237,하나 스카이패스 아멕스 플래티늄 카드,하나카드,https://api.card-gorilla.com:8080/storage/card/2237/card_img/20939/2237card.png,45000,0,0,AMEX,,
2251,오케이몰 우리카드,우리카드,https://api.card-gorilla.com:8080/storage/card/2251/card_img/21001/2251card.png,15000,15000,30,BC,,
2252,NH1961카드,NH농협카드,https://api.card-gorilla.com:8080/storage/card/2252/card_img/21002/2252card.png,12000,14000,0,VISA,,
2253,SOHO 다사로이카드,NH농협카드,https://api.card-gorilla.com:8080/storage/card/2253/card_img/21003/2253card.png,12000,12000,0,Mastercard,,
2254,SOHO 다사로이+카드,NH농협카드,https://api.card-gorilla.com:8080/storage/card/2254/card_img/21004/2254card.png,23000,25000,0,Mastercard,,
2257,삼성 모바일플러스카드,삼성카드,https://api.card-gorilla.com:8080/storage/card/2257/card_img/28092/2257card.png,15000,15000,0,Mastercard,,
2258,#Pay 신한카드,신한카드,https://api.card-gorilla.com:8080/storage/card/2258/card_img/21008/2258card.png,27000,30000,30,VISA,,
2261,LOCA LIKIT 1.2,롯데카드,https://api.card-gorilla.com:8080/storage/card/2261/card_img/21011/2261card.png,10000,10000,0,Mastercard,,
2262,LOCA LIKIT Eat,롯데카드,https://api.card-gorilla.com:8080/storage/card/2262/card_img/20704/2262card.png,10000,10000,40,Mastercard,,
2263,LOCA LIKIT Play,롯데카드,https://api.card-gorilla.com:8080/storage/card/2263/card_img/20703/2263card.png,10000,10000,40,Mastercard,,
2264,LOCA LIKIT Shop,롯데카드,https://api.card-gorilla.com:8080/storage/card/2264/card_img/20702/2264card.png,10000,10000,40,Mastercard,,
2265,롯데홈쇼핑 벨리곰 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2265/card_img/20701/2265card.png,15000,15000,40,Mastercard,,
2266,NU Biz,우리카드,https://api.card-gorilla.com:8080/storage/card/2266/card_img/25452/2266card.png,20000,20000,50,VISA,,
2267,L.PAY 신한카드,신한카드,https://api.card-gorilla.com:8080/storage/card/2267/card_img/20699/2267card.png,17000,20000,0,VISA,,
2268,네이버페이 신한카드 체크 S2,신한카드,https://api.card-gorilla.com:8080/storage/card/2268/card_img/20698/2268card.png,0,0,0,VISA,,
2269,토스뱅크카드,토스뱅크,https://api.card-gorilla.com:8080/storage/card/2269/card_img/20697/2269card.png,0,0,0,Mastercard,,
2270,하나은행 밀리언달러 카드,롯데카드,https://api.card-gorilla.com:8080/storage/card/2270/card_img/20696/2270card.png,15000,15000,0,VISA,,
