id,title,content,card_id
8893,영화/문화,"롯데월드 50% 할인
롯데시네마 1,500원 할인",2138
8894,푸드,"미스터피자 15% 현장 할인
T.G.I.F 상시 10% 할인",2138
8895,쇼핑,[쇼핑할인]쇼퍼홀릭 롯데홈쇼핑 카드 결제 시 7% 할인 및 쿠폰 제공,2141
8896,멤버십포인트,[쇼핑적립] 롯데홈쇼핑 결제 시 1.5%~3.5% 롯데카드 포인트 적립,2141
8897,헤어,미용실 최대 20% 할인,2141
8898,테마파크,놀이공원,2141
8899,영화/문화,롯데 자이언츠 20% 할인,2141
8900,쇼핑,쇼핑,2141
8901,영화/문화,영화/공연,2141
8902,푸드,외식,2141
8903,주유,SK주유소 리터당 SK주유포인트 50원적립,2141
8904,기타,L.POINT 적립,2141
8905,멤버십포인트,쉐보레 오토포인트 3% 적립,2142
8906,차/중고차,오토포인트와 선포인트로 최대 250만원 할인,2142
8907,멤버십포인트,쌍용자동차 오토포인트 3%적립,2144
8908,자동차/하이패스,쌍용자동차 선포인트 최대 50만원 사용,2144
8909,테마파크,롯데월드 본인 종합이용권 50% 할인,2144
8910,쇼핑,쇼핑,2144
8911,영화/문화,"롯데시네마 관람권 1,500원 할인",2144
8912,푸드,외식,2144
8913,주유,롯데 SK주유포인트,2144
8914,기타,L.POINT,2144
8915,캐시백,에이스침대 장기할부이용 캐시백 서비스,2145
8916,멤버십포인트,L.POINT,2145
8917,교육/육아,웅진씽크빅 상품 자동이체 결제금액 청구할인,2146
8918,마트/편의점,롯데마트 이용금액 결제일 할인,2146
8919,멤버십포인트,L.POINT,2146
8920,캐시백,Weekly 캐시백 서비스,2147
8921,쇼핑,쇼핑,2147
8922,테마파크,놀이공원 최대 50% 현장할인,2147
8923,영화/문화,"롯데시네마 1,500원 할인",2147
8924,푸드,외식,2147
8925,기타,"KCTV 방송요금 자동이체시 5천원 ~ 7천원 청구 할인
이동통신요금 자동이체시 1천원 청구 할인",2148
8926,영화/문화,영화관 최대 3천원 청구 할인,2148
8927,쇼핑,온라인쇼핑몰 5% 청구 할인,2148
8928,카페/디저트,주요 커피 전문점 20% 청구할인,2148
8929,기타,"자동화기기, 전자금융(인터넷뱅킹, 텔레뱅킹, 모바일뱅킹) 이용수수료 면제
외환 수수료 감면",2148
8930,쇼핑,이랜드리테일 이용금액 7% 결제일할인,2149
8931,마트/편의점,주요 마트 이용금액 5% 결제일 할인,2149
8932,연회비지원,자동납부 실적 연 6회 이상 시 다음 해 제휴연회비 면제,2149
8933,멤버십포인트,L.POINT 적립,2149
8934,모든가맹점,지금샵 최대 40%할인,2152
8935,헤어,미용실 최대 20% 할인,2152
8936,테마파크,놀이공원,2152
8937,영화/문화,롯데 자이언츠 20% 할인,2152
8938,쇼핑,쇼핑,2152
8939,여행/숙박,여행서비스,2152
8940,영화/문화,영화/공연,2152
8941,푸드,외식,2152
8942,주유,SK주유소 리터당 SK주유포인트 50원적립,2152
8943,멤버십포인트,L.POINT 적립,2152
8944,교통,"후불 교통 이용 금액 청구 할인
제주특별자치도 내 버스 이용 요금 면제",2153
8945,캐시백,국내 가맹점 이용 금액 캐쉬백 제공,2153
8946,기타,"자동화기기, 전자금융(인터넷뱅킹, 텔레뱅킹, 모바일뱅킹) 이용수수료 면제",2153
8947,캐시백,매월 이용한 금액에 따라 캐시백 적립,2155
8948,쇼핑,롯데백화점 할인 e-쿠폰 및 주차권 제공,2155
8949,테마파크,롯데월드 50% 현장할인,2155
8950,교통,"[Life in Yong-In] 버스, 지하철(용인시 경전철 포함) 3% 할인",2156
8951,소셜커머스,"[Life in Yong-In] 쿠팡, 티몬, 위메프 10% 할인",2156
8952,영화/문화,"[Life in Yong-In] CGV, 롯데시네마 2천원 할인",2156
8953,푸드,"[Life in Yong-In] 아웃백, 빕스, 블랙스미스, 토다이, TGIF, 애슐리 20% 할인
[Life in Yong-In] 불고기브라더스 20% 현장할인",2156
8954,카페/디저트,[Life in Yong-in] 주요 커피전문점 10% 할인,2156
8955,테마파크,[Play in Yong-In] 용인시 주요 놀이공원 할인,2156
8956,기타,[Enjoy in Yong-In] 공연/문화/생활시설 할인 서비스,2156
8957,기타,전자랜드에서 구매 시 최대 20만원 청구할인 + 최대 5% L.POINT 적립,2157
8958,연회비지원,연회비 면제,2157
8959,무이자할부,무이자 할부 혜택,2157
8960,테마파크,롯데월드 50% 할인,2157
8961,레저/스포츠,야구 경기 관람 할인,2157
8962,기타,쇼핑 혜택,2157
8963,영화/문화,"영화 1,500원 할인",2157
8964,푸드,외식 할인,2157
8965,기타,L.POINT 적립 서비스,2157
8966,기타,정원e샵 추가 10% 할인,2158
8967,헤어,미용실 최대 20% 할인,2158
8968,영화/문화,롯데 자이언츠 20% 할인,2158
8969,기타,쇼핑 혜택,2158
8970,영화/문화,영화/공연 할인,2158
8971,푸드,외식 할인 서비스,2158
8972,기타,L.POINT 적립 서비스,2158
8973,캐시백,[특화서비스] 1만원 이상 이용 시 1천원 캐시백,2161
8974,통신,"[특화서비스] 휴대폰 이용금액 3% 캐시백 (SKT, KT, LG U+)",2161
8975,주유,[특화서비스] GS칼텍스 리터당 60원 캐시백,2161
8976,영화/문화,"[특화서비스] CGV, 롯데시네마 2천원 현장할인",2161
8977,푸드,"[특화서비스] 아웃백, 빕스 10% 캐시백",2161
8978,면세점,[기본서비스] 면세점 5~15% 할인쿠폰 제공,2161
8979,금융,"[기본서비스] 당행 ATM/CD기 인출수수료 월 10회 면제
[특화서비스] 자동차보험료 및 전국 백화점/할인점 2~3개월 무이자할부",2161
8980,여행/숙박,"렌터카, 항공, 호텔 등 여행/숙박 업종 할인",2161
8981,테마파크,"[기본서비스] 주요 놀이공원 무료입장 또는 입장료/자유이용권 할인 (월 1회, 연 4회)",2161
8982,생활,[기본서비스] 프리미엄 상조서비스 10% 할인,2161
8983,기타,JCB해외 가맹점 할인 및 상해단체보험가입,2162
8984,항공,제주항공 결제 시 청구할인,2162
8985,연회비지원,연회비 면제 서비스,2162
8986,기타,더블 포인트 적립 서비스,2162
8987,테마파크,롯데월드 50% 할인,2162
8988,기타,쇼핑 서비스,2162
8989,영화/문화,"영화 1,500원 할인",2162
8990,푸드,외식 할인 서비스,2162
8991,기타,"L.POINT, SK주유포인트 적립 서비스",2162
8992,적립,건당 결제금액에 따라 최대 2%적립,2163
8993,쇼핑,"롯데백화점 5% 할인
롯데면세점 최대 10% 할인",2163
8994,헤어,"박준 뷰티랩 20% 현장할인
박 승철 헤어스투디오 15% 현장할인",2163
8995,푸드,"T.G.I.FRiDAY'S 10% 할인
미스터피자 15% 할인",2163
8996,테마파크,롯데월드 50% 할인,2163
8997,영화/문화,"롯데시네마 1,500원 할인",2163
8998,기타,종가푸드샵 상시 15%할인,2164
8999,쇼핑,롯데멤버스 제휴사 최대 12% 할인,2164
9000,헤어,미용실 최대 20% 할인,2164
9001,영화/문화,롯데 자이언츠 20% 할인,2164
9002,기타,쇼핑 서비스,2164
9003,영화/문화,영화/공연 할인,2164
9004,주유,SK주유소 리터당 SK주유포인트 50원적립,2164
9005,기타,"L.POINT, SK주유포인트 적립 서비스",2164
9006,교통,대중교통 할인,2165
9007,교육/육아,"토익 응시료 할인
도내 서비스 할인 (영어학원, 서점)",2165
9008,통신,휴대폰 통신 요금 할인,2165
9009,마트/편의점,CU편의점 1만원 이상 결제시 2% ~ 7% 청구 할인,2165
9010,영화/문화,"CGV, 메가박스, 롯데시네마 이용시 1,500원~3,000원 청구 할인",2165
9011,푸드,"패밀리레스토랑 할인
커피, 음료 이용액 할인",2165
9012,기타,쥬비스 프로그램 이용시 1.3 ~ 1.5% 포인트 적립,2166
9013,기타,L.POINT 더블 포인트 적립 서비스,2166
9014,영화/문화,롯데 자이언츠 20% 할인,2166
9015,기타,쇼핑 서비스,2166
9016,영화/문화,영화/공연 할인,2166
9017,주유,SK주유소 리터당 SK주유포인트 50원적립,2166
9018,기타,"L.POINT, SK주유포인트 적립 서비스",2166
9019,헤어,미용실 최대 20% 할인,2166
9020,제휴/PLCC,청호나이스 3만원 할인,2168
9021,영화/문화,롯데 자이언츠 20% 할인,2168
9022,기타,쇼핑 서비스,2168
9023,영화/문화,영화/공연 할인,2168
9024,주유,SK주유소 리터당 SK주유포인트 50원적립,2168
9025,헤어,미용실 최대 20% 할인,2168
9026,기타,"L.POINT, 롯데 SK 주유포인트 적립",2168
9027,적립,카드 입회 기간 별 최대 1% 적립,2169
9028,자동차/하이패스,전국 SpeedMate에서 엔진오일 교환 할인 및 차량 점검 서비스,2169
9029,쇼핑,롯데백화점 5% 할인,2169
9030,바우처,스페셜기프트 제공(연 1회),2171
9031,항공마일리지,"대한항공 스카이패스 마일리지 1,500원당 1마일 적립",2171
9032,항공,국내외 동반자 무료항공권 또는 좌석승급 서비스 (택1),2171
9033,프리미엄,비자 인피니트 서비스,2171
9034,국민행복,"A-Type(for Baby)
- 병/의원 조산원, 산후조리원업종(정부지원금 제외) 3% 청구할인 등",2173
9035,국민행복,"B-Type(for Children)
- 이동통신요금 자동이체시 1천원 청구할인 등",2173
9036,국민행복,"C-Type(for Green Life)
- 국내 가맹점 이용금액 0.2~0.5% 에코머니 포인트 기본 적립 등",2173
9037,마트/편의점,편의점(CU) 최대 7% 청구 할인,2173
9038,기타,그린카드 멤버십 서비스,2173
9039,주유,"SK주유소, 충전소 리터당 최대 120원 청구할인",2175
9040,생활,생활 할인 서비스 5~10% 청구할인,2175
9041,적립,전주 삼색 서비스 월 최대 1만원 적립,2176
9042,적립,모든 가맹점 0.3% 적립 전주시 가맹점 및 생활 밀착 서비스 0.3% 추가 적립,2176
9043,적립,전주 삼색 서비스 월 최대 1만원 적립,2177
9044,적립,온라인에서 결제 시 5% 청구할인,2177
9045,기타,통신요금 최대 1만원 할인,2182
9046,영화/문화,롯데시네마 모바일 무료관람권 제공,2182
9047,헤어,"박준뷰티랩, 박승철 헤어스투디오 할인",2182
9048,테마파크,"롯데월드 50% 할인
경주월드, 대전오월드 50% 할인",2182
9049,영화/문화,롯데 자이언츠 20% 할인,2182
9050,쇼핑,"롯데백화점 5% 할인쿠폰 제공
롯데 면세점 5~10% 할인",2182
9051,여행/숙박,"해외행공권 최대 7% 할인
해외여행상품 최대 7% 할인",2182
9052,영화/문화,"뮤지컬, 연극 등 공연 10~30% 할인
롯데시네마 영화관람료 1,500원 할인",2182
9053,푸드,"T.G.I.F 상시 10% 할인
보네스뻬/보네스뻬브레드 10% 할인",2182
9054,비즈니스,비즈니스 업종 비용절감 최대 8만원,2186
9055,제휴/PLCC,"VISA, AMEX 해외브랜드 특화서비스",2186
9056,기타,세무지원 서비스,2186
9057,헤어,"박준뷰티랩, 박승철 헤어스투디오 할인",2186
9058,쇼핑,"롯데백화점 5% 할인
롯데면세점 5~15% 할인",2186
9059,해피포인트,해피포인트 가맹점 할인 서비스,2190
9060,생활,"영화(CGV, 메가박스, 롯데시네마) 2천원 청구할인
대중교통(버스/지하철) 및 편의점 10% 청구할인",2190
9061,캐시백,카드이용금액의 최대 연 5% 캐시백 제공,2193
9062,적립,모든 가맹점에서 기본 M포인트 적립,2195
9063,자동차/하이패스,"기아 신차 구매 시 1.5% M포인트 적립
기아 신차 구매 시 2만 기아멤버스 포인트 적립",2195
9064,제휴/PLCC,"Kia Members 멤버십 서비스
연간 이용금액 6백만원 이상 시 차년도 1만 기아멤버스 포인트 적립",2195
9065,멤버십포인트,주유/정비·외식·쇼핑·영화 등 제휴 사용처에서 M포인트 사용,2195
9066,적립,"당월 이용금액에 따라 국내외 가맹점 이용금액의 0.5% M포인트 적립
Kia Members 제휴처에서 이용 시 당월 이용금액에 따라 0.5% 동시 적립",2196
9067,자동차/하이패스,전기차 충전 시 당월 이용금액에 따라 30~70% 할인,2196
9068,제휴/PLCC,Kia Members 멤버십 서비스,2196
9069,멤버십포인트,주유/정비·외식·쇼핑·영화 등 제휴 사용처에서 M포인트 사용,2196
9070,제휴/PLCC,캐롯손해보험료 청구 할인,2198
9071,적립,"업종별 0.5~3% 적립
월 100만원 이상 이용 시 1.5배 적립",2198
9072,제휴/PLCC,산림조합상조 납부금액 청구 할인,2199
9073,적립,국내외 가맹점에서 0.2% M포인트 적립,2199
9074,주유,"SK주유소에서 주유 시 리터당 70 L.POINT 적립
SK주유소에서 L.POINT결제 가능",2207
9075,연회비지원,연회비 면제 서비스,2207
9076,헤어,미용실 최대 20% 할인,2207
9077,영화/문화,롯데 자이언츠 20% 할인,2207
9078,쇼핑,"롯데백화점 5%할인 e-쿠폰
롯데ON 5% 할인 및 무이자 할부 혜택",2207
9079,영화/문화,"뮤지컬, 연극 등 공연 10~30% 할인",2207
9080,적립,국내외 가맹점 사용금액 0.2% 적립,2207
9081,적립,기본 : 국내외 가맹점 0.8% 청구 할인,2211
9082,간편결제,플러스 : 온라인 간편결제 1.5% 청구 할인,2211
9083,마트/편의점,플러스 : 편의점 1.5% 청구 할인,2211
9084,카페/디저트,플러스 : 커피전문점 1.5% 청구 할인,2211
9085,교통,플러스 : 교통 1.5% 청구 할인,2211
9086,통신,플러스 : 이동통신요금 1.5% 청구 할인,2211
9087,디지털구독,"플러스 : 넷플릭스, 유튜브 프리미엄, 웨이브, 티빙, 왓챠 1.5% 청구 할인",2211
9088,모든가맹점,"기본캐시백: 전월 실적조건 없이 0.5% 캐시백
특별캐시백: 최대 5% 캐시백",2226
9089,프리미엄,플래티넘(Platinum) 서비스,2226
9090,멤버십포인트,L.POINT,2226
9091,디지털구독,"유튜브프리미엄, 넷플릭스, 웨이브, 티빙, 멜론, 지니 20% 캐시백",2227
9092,쇼핑,"11번가, G마켓, 옥션, 쿠팡, 위메프, 티몬 15% 캐시백",2227
9093,배달앱,"배달의민족, 요기요, 쿠팡이츠 15% 캐시백",2227
9094,카페/디저트,"스타벅스, 투썸플레이스, 이디야 5% 캐시백",2227
9095,생활,"올리브영, 랄라블라, 다이소, GS25, CU, 이마트24 5% 캐시백",2227
9096,기타,"우편요금, 인터넷우체국, 우체국쇼핑, EMS 5% 캐시백",2227
9097,카페/디저트,"스타벅스 50% 결제일 할인
간편결제 시 스타벅스 60% 결제일 할인",2229
9098,영화/문화,"롯데시네마, CGV 50% 결제일 할인",2229
9099,교통,"시내버스, 지하철 10% 결제일 할인",2229
9100,통신,"SKT, KT, LG U+ 10% 결제일 할인",2229
9101,배달앱,"배달의 민족, 쿠팡이츠 5% 결제일 할인",2229
9102,생활,생활업종 5% 결제일 할인,2230
9103,보험,자동차보험료 3만원 결제일 할인,2230
9104,무이자할부,국내 가맹점에서 5만원 이상 2~3개월 할부 결제 시 무이자 할부 혜택이 제공,2230
9105,모든가맹점,국내/외 이용금액 0.6% 기본 적립,2231
9106,간편결제,간편결제(Pay) 이용 시 0.1% 추가 적립,2231
9107,선택형,선택 서비스팩 추가 시 서비스팩 추가 개수별 0.1% 추가 적립,2231
9108,선택형,"[기본 서비스팩]
4개의 기본 서비스팩 중 1개 선택 가능 (연 1회 변경 가능), 미선택 시 Booster 팩 기본 제공",2231
9109,선택형,"[선택 서비스팩]
※ 6개의 선택 서비스팩 중 최대 2개 선택 이용 가능",2231
9110,적립,"[데일리 적립]
전월실적 없이도 0.3%~1.0% 하나머니 적립(적립한도 없음)",2232
9111,적립,"[플러스 적립]
온라인쇼핑, 통신/교통/자동이체, 해외영역별 이번달 합산 이용금액 10만원 이상시 5천 하나머니 적립",2232
9112,주유,SK주유소 월 최대 6천원 할인,2232
9113,카페/디저트,스타벅스/커피빈 4천원 이상 결제시 4천원 청구할인,2232
9114,공과금/렌탈,"이번달 아파트관리비 / 4대보험 자동이체 금액
합산 10만원 이상일 때 5천 하나머니 적립",2232
9115,항공마일리지,스카이패스 마일리지 적립,2237
9116,공항라운지/PP,인천공항 라운지 이용 시 무료서비스 제공,2237
9117,쇼핑,오케이몰 상품 구매 시 장기할부 제공,2251
9118,카페/디저트,"스타벅스, 투썸플레이스, 이디야, 폴바셋 이용금액 5% 할인",2251
9119,마트/편의점,"GS25, CU, 세븐일레븐, 이마트24 이용금액 5% 할인",2251
9120,적립,국내/해외 이용가맹점 0.7~0.9% NH포인트 적립,2252
9121,적립,언택트 라이프영역 10~50% NH포인트 적립,2252
9122,공항라운지/PP,국제공항 라운지 무료이용 연 2회 제공,2252
9123,공과금/렌탈,"4대사회보험, 전기요금 5% 특별할인",2253
9124,모든가맹점,"국내, 해외 이용가맹점 0.5% 기본할인",2253
9125,비즈니스,"주요 사업경비업종, 해외이용액 0.5%~1.0% 추가할인",2253
9126,공과금/렌탈,"4대사회보험, 전기요금 5% 특별할인",2254
9127,생활,"스타벅스, 넷플릭스, 멜론 30% 특별할인",2254
9128,모든가맹점,"국내, 해외 이용가맹점 0.5% 기본할인",2254
9129,비즈니스,"주요 사업경비업종, 해외이용액 0.5%~1.5% 추가할인",2254
9130,프리미엄,MASTERCARD TITANIUM / PLATINUM PREMIUM SERVICES 제공,2254
9131,적립,갤럭시 스토어 5% 삼성전자 포인트 적립,2257
9132,적립,삼성닷컴에서 10만원 이상 결제 시 10% 삼성전자 포인트 적립,2257
9133,통신,이동통신요금 정기결제 시 10% 삼성전자 포인트 적립,2257
9134,생활,배달앱·편의점·주유 5% 삼성전자 포인트 적립,2257
9135,간편결제,온라인 간편결제 1% 삼성전자 포인트 적립,2257
9136,디지털구독,스트리밍 이용료 정기결제시 50% 삼성전자 포인트 적립,2257
9137,간편결제,7개 간편결제(Pay)로 국내 거래시 5% 마이신한포인트 적립,2258
9138,모든가맹점,"어디서나 1.2% 결제일 할인
국내 모든 가맹점 1.2%, 해외 모든 이용금액 1.2%",2261
9139,쇼핑,온라인 1.5% 결제일 할인,2261
9140,푸드,음식점 60% 결제일 할인,2262
9141,배달앱,"배달의 민족, 쿠팡이츠, 요기요 60% 결제일 할인",2262
9142,카페/디저트,"스타벅스, 투썸플레이스, 할리스커피, 폴바셋 60% 결제일 할인",2262
9143,디지털구독,"쿠팡 로켓와우, 네이버플러스 멤버십 60% 결제일 할인",2262
9144,주유,"SK에너지, S-OIL, GS칼텍스, 현대오일뱅크 60% 결제일 할인",2263
9145,영화/문화,"롯데시네마, CGV, 메가박스 60% 결제일 할인",2263
9146,디지털구독,"넷플릭스, 왓챠, 유튜브, 멜론, 지니 60% 결제일 할인",2263
9147,디지털구독,"쿠팡 로켓와우, 네이버플러스 멤버십 60% 결제일 할인",2263
9148,쇼핑,"쿠팡, 위메프, 티몬 60% 결제일 할인",2264
9149,헤어,미용실 60% 결제일 할인,2264
9150,마트/편의점,"GS25, CU, 세븐일레븐 60% 결제일 할인",2264
9151,디지털구독,"쿠팡 로켓와우, 네이버플러스 멤버십 60% 결제일 할인",2264
9152,쇼핑,롯데홈쇼핑에서 7% 결제일 할인,2265
9153,쇼핑,롯데홈쇼핑 적립금 최대 3.5% 적립,2265
9154,디지털구독,클럽롤라 서비스(롯데카드의 구독형 멤버십 상품),2265
9155,적립,[BASIC KIT] OWNER/OPERATION/PREMIUM KIT 가맹점 외 모든 국내 가맹점 0.5% 포인트 적립,2266
9156,적립,"[OWNER KIT] 해외, 외식, 온라인쇼핑, 대형할인점 5% 포인트 적립",2266
9157,적립,"[OPERATION KIT] 렌탈, 정기결제 5% 포인트 적립",2266
9158,공항라운지/PP,[PREMIUM KIT] 전세계 공항라운지 무료 이용,2266
9159,디지털구독,[PREMIUM KIT] 캐시노트 고급형(유료) 정기결제 서비스 20% 포인트 적립,2266
9160,비즈니스,[PREMIUM KIT] 개인사업자 Win-Tax(비즈플레이) 서비스,2266
9161,무이자할부,[PREMIUM KIT] 무이자할부 서비스,2266
9162,프리미엄,MasterCard/VISA Platinum 서비스 제공,2266
9163,적립,[기본적립] 국내/해외 이용금액 0.1% 포인트 적립,2267
9164,적립,"[특별적립] 후불교통(버스/지하철) 및 택시, 롯데 더드림영역 이용금액 1% 포인트 적립",2267
9165,적립,[추가적립] 특별적립 대상 롯데 더드림영역에서 L.PAY 결제시 최대 6% 추가 포인트 적립,2267
9166,네이버페이,네이버에서 결제 시 1~2% 적립,2268
9167,적립,네이버 외 결제 시 0.1% 적립,2268
9168,캐시백,"세가지 중 원하는 캐시백을 직접 골라요
24년 2월 1일부터 24년 7월 31일까지",2269
9169,은행사,"국내에서는 원화로, 해외에서는 달러(USD)로!
하나의 카드에 원화·외화 결제계좌를 모두 연결",2270
9170,해외,"수수료 면제, 추가 캐시백 혜택",2270
9171,할인,"실적 조건 없이 0.5%, 특정가맹점 최대 50% 결제일 할인",2270
9172,혜택2,indi-visual 카드,2273
9173,쇼핑,NS홈쇼핑 10% 결제일할인,2278
9174,생활,주유·커피전문점·제과점·편의점·생활잡화 5% 결제일할인,2278
9175,생활,"생활요금 정기결제 10,000원 이상 결제건별 1,000원 결제일할인",2278
9176,쇼핑,신세계사이먼 프리미엄 아울렛 10% 결제일할인,2279
9177,마트/편의점,할인점·슈퍼마켓·편의점 7% 결제일할인,2279
9178,카페/디저트,커피전문점·제과점 10% 결제일할인,2279
9179,배달앱,배달앱 10% 결제일할인,2279
9180,간편결제,"전월 이용금액에 관계없이, 할인한도 없이 온라인 간편결제 1% 결제일할인",2279
9181,해외,전월 이용금액에 관계없이 해외 1.5% 결제일할인,2279
9182,기타,신세계백화점 제휴 서비스,2279
9183,적립,100만원 상당의 10만 멤버십 리워즈(MR) 매년 적립,2280
9184,모든가맹점,한도 제한 없는 기본적립/특별적립,2280
9185,공항라운지/PP,"전 세계 공항라운지 무료 이용서비스 제공
The Centurion® 라운지, Delta Sky Club® 라운지 무료 이용 (Global Lounge Collection)",2280
9186,프리미엄,"메탈 플레이트 기본 제공 (교통카드 기능 탑재)
국내 주요 공항 및 특급호텔 월 5회 무료 발레파킹, Amex THE PLATINUM 서비스",2280
9187,항공마일리지,멤버십 리워즈(MR)를 10여개 항공사 마일리지로 전환,2280
9188,여행/숙박,"멤버십 리워즈(MR)를 글로벌 체인 호텔 멤버십 포인트로 전환 또는 전세계 호텔 예약에 사용
글로벌 호텔 체인 멤버십 골드 등급 업그레이드 , 전 세계 호텔/리조트에서 프리미엄 서비스 제공",2280
9189,할인,"호텔델리/레스토랑, 패밀리 레스토랑 할인 (아멕스 Be My Guest 서비스)",2280
9190,적립,최대 10만원 상당의 1만 멤버십 리워즈(MR) 매년 적립,2282
9191,모든가맹점,한도 제한 없는 기본적립/특별적립,2282
9192,공항라운지/PP,국내 공항 라운지 연 2회 무료 이용,2282
9193,프리미엄,"국내 주요 공항 및 국내 특급호텔 월 2회 무료 발레파킹
Amex PLATINUM ELITE 서비스",2282
9194,항공마일리지,멤버십 리워즈(MR)를 10여개 항공사 마일리지로 전환,2282
9195,여행/숙박,"멤버십 리워즈(MR)를 글로벌 체인 호텔 멤버십 포인트로 전환
또는 전세계 호텔 예약에 사용",2282
9196,할인,"호텔델리/레스토랑, 패밀리 레스토랑 할인 (아멕스 Be My Guest 서비스)",2282
9197,렌터카,롯데렌터카 장기렌터카 대여료 자동납부 청구할인 최대 2만5천원,2283
9198,주유,주유(LPG 충전)/전기차 충전 청구할인 최대 8천원,2283
9199,기타,주차장 5천원 이상 결제 건당 1천원 할인,2283
9200,자동차/하이패스,후불 하이패스카드 이용금액 1천원 할인,2283
9201,적립,국내·외 이용금액의 0.3% 적립,2284
9202,교통,"대중교통(버스, 지하철) 이용금액의 0.5% 적립",2284
9203,주유,"전 주유소 주유금액의 0.5% 청구할인
전기차 충전 시 충전금액의 0.5% 청구할인",2284
9204,마트/편의점,"CU, GS25, 세븐일레븐, 이마트24, 올리브영 건당 1만원 이상 결제 시, 1천원 캐시백",2285
9205,영화/문화,"교보문고, 영풍문고, 반디앤루니스 건당 1만원 이상 결제 시, 1천원 캐시백",2285
9206,푸드,"뚜레쥬르, 파리바게트, 버거킹, 맥도날드, 롯데리아 건당 1만원 이상 결제 시, 1천원 캐시백",2285
9207,교통,"버스, 지하철, 후불교통 이용금액 월 합산 2만원 이상 결제 시, 2천원 캐시백",2285
9208,교육/육아,"YBM시사(토익 응시료 포함), 해커스어학원 건당 2만원 이상 결제 시, 2천원 캐시백",2285
9209,적립,[BASIC] 국내 가맹점 0.5% 무제한 적립,2286
9210,적립,[LIFE-STYLE] S.T.Y.L.E 가맹점에서 이용한 일시불+할부 이용금액에 대해 2.0% 적립,2286
9211,적립,[UNIQ LIFE-STYLE] S.T.Y.L.E 중 가장 많이 이용한 영역 한번 더 적립,2286
9212,주유,"[PLUS] S-OIL, 현대오일뱅크 주유 및 충전시 리터(ℓ)당 60점 적립",2286
9213,쇼핑,"신세계백화점, 신세계 아카데미, 시코르닷컴 5% 할인",2288
9214,간편결제,"SSG페이, 하나원큐페이, 카카오페이 5% 할인",2288
9215,카페/디저트,커피/제과/택시 20% 할인(1만원 이상 결제 건),2288
9216,테마파크,놀이공원/워터파크 30% 할인,2288
9217,레저/스포츠,프로야구/프로축구 30% 할인,2288
9218,적립,"15,000 메리어트 본보이™ 포인트 제공 (연 1회)",2291
9219,적립,이용 금액에 따른 메리어트 본보이™ 포인트 적립(최대 4포인트),2291
9220,적립,연회비 주기 내 이용 실적에 따른 메리어트 본보이™ 보너스 포인트 적립,2291
9221,프리미엄,메리어트 본보이™ 엘리트 멤버십 제공,2291
9222,여행/숙박,메리어트 본보이™ 엘리트 숙박 크레딧 제공,2291
9223,여행/숙박,"국내 메리어트 참여 호텔 라운지 무료 음료 서비스 (월 최대 2잔, 연 4잔)",2291
9224,공항라운지/PP,The Lounge Members 모바일 앱을 통한 전세계 공항 라운지 무료 이용 (연 2회),2291
9225,비즈니스,"사업지원서비스 2.0
현대카드 앱에서 누리는 사업지원서비스 토탈 패키지",2292
9226,비즈니스,사업성 경비 영역에서 이용 시 1.5% 할인,2292
9227,모든가맹점,모든 가맹점에서 이용 시 0.7% 할인,2292
9228,기타,"사업구매전용 플레이트(2021. 11. 25 ~ 2022. 11. 24)
모든 가맹점에서 2~3개월 할부 결제 시 무이자 혜택 제공",2292
9229,비즈니스,"사업지원서비스 2.0
현대카드 앱에서 누리는 사업지원서비스 토탈 패키지",2294
9230,비즈니스,사업성 경비 영역에서 이용 시 1.5% 할인,2294
9231,모든가맹점,모든 가맹점에서 이용 시 0.7% 할인,2294
9232,모든가맹점,모두드림 - 전월 실적/적립 한도 없이 국내/외 신판(일시불+할부)이용 가맹점 0.7% 포인트 적립,2295
9233,생활,더해드림 - 자주 가는 DREAM영역은 기본의 3배(총 2.1%) 포인트 적립,2295
9234,생활,챙겨드림 - DREAM영역 중 가장 많이 이용한 영역 기본의 5배(총 3.5%) 포인트 자동적립,2295
9235,주유,"주말(토, 일) 전 주유소 리터당 80원 적립",2295
9236,교통,"택시 3, 6, 9번째 2,000원 할인",2295
9237,적립,"반겨드림 5,000포인트 적립",2295
9238,디지털구독,"멤버십(네이버플러스 멤버십, 쿠팡 로켓와우, 마켓컬리 컬리패스, 스마일클럽, 요기요 요기패스) 100% 할인",2296
9239,간편결제,온라인 간편결제 10% 청구할인,2296
9240,마트/편의점,편의점 5% 청구할인,2296
9241,교통,대중교통 5% 청구할인,2296
9242,쇼핑,"패션플랫폼(지그재그, 무신사, 브랜디, 에이블리) 50% 청구할인",2297
9243,간편결제,온라인 간편결제 10% 청구할인,2297
9244,마트/편의점,편의점 5% 청구할인,2297
9245,교통,대중교통 5% 청구할인,2297
9246,디지털구독,OTT 플랫폼 100% 청구할인,2298
9247,간편결제,온라인 간편결제 10% 청구할인,2298
9248,마트/편의점,편의점 5% 청구할인,2298
9249,교통,대중교통 5% 청구할인,2298
9250,배달앱,"배달앱(배달의민족, 요기요, 쿠팡이츠, 마켓컬리) 50% 청구할인",2299
9251,간편결제,온라인 간편결제 10% 청구할인,2299
9252,마트/편의점,편의점 5% 청구할인,2299
9253,교통,대중교통 5% 청구할인,2299
